,distance,country,continent,duration,mode,co2,user_name,house,region,title,rank,institution,day,month,year
875,0,France,EU,34,public,0.075,Imry,Florent,Reach,Maester,E,Faith of the Seven,17,3,2016
876,6,France,EU,8,other,0.075,Imry,Florent,Reach,Maester,E,Faith of the Seven,15,10,2015
877,22,France,EU,10,other,0.20033,Imry,Florent,Reach,Maester,E,Faith of the Seven,18,9,2015
878,92,France,EU,59,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,3,7,2017
879,94,France,EU,98,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,17,6,2015
880,94,France,EU,10,other,0.20033,Imry,Florent,Reach,Maester,E,Faith of the Seven,31,5,2017
881,336,France,EU,38,other,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,8,6,2017
882,336,France,EU,8,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,26,7,2017
883,356,France,EU,86,other,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,1,10,2015
884,481,France,EU,40,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,1,7,2015
885,485,France,EU,15,other,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,4,10,2018
886,529,France,EU,57,plane,0.16508,Imry,Florent,Reach,Maester,E,Faith of the Seven,11,4,2018
887,583,France,EU,104,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,5,11,2017
888,117,Switzerland,EU,11,train,0.01214,Imry,Florent,Reach,Maester,E,Faith of the Seven,12,1,2016
889,8046,United States,,225,other,0.13712,Imry,Florent,Reach,Maester,E,Faith of the Seven,3,11,2018
890,0,France,EU,84,public,0.075,Tywin,Lannister,Westerlands,Maester,B,Faith of the Seven,31,5,2016
891,481,France,EU,54,train,0.01214,Tywin,Lannister,Westerlands,Maester,B,Faith of the Seven,1,4,2017
892,763,United Kingdom,EU,85,train,0.01214,Tywin,Lannister,Westerlands,Maester,B,Faith of the Seven,9,5,2017
893,0,France,EU,58,public,0.075,Stafford,Lannister,Westerlands,Maester,B,,1,6,2016
894,610,France,EU,146,plane,0.16508,Stafford,Lannister,Westerlands,Maester,B,,25,5,2015
895,0,France,EU,7,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,19,5,2016
896,92,France,EU,28,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,4,6,2013
897,92,France,EU,80,car,0.20033,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,20,5,2014
898,94,France,EU,13,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,16,6,2015
899,94,France,EU,11,other,0.20033,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,13,10,2015
900,94,France,EU,13,other,0.20033,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,13,10,2015
901,94,France,EU,4,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,4,10,2016
902,229,France,EU,42,car,0.20033,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,5,4,2018
903,336,France,EU,42,car,0.20033,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,16,10,2013
904,336,France,EU,8,other,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,10,7,2014
905,336,France,EU,10,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,11,9,2014
906,383,France,EU,120,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,29,5,2017
907,481,France,EU,105,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,29,5,2013
908,481,France,EU,52,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,10,4,2014
909,481,France,EU,30,other,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,1,7,2014
910,481,France,EU,7,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,18,9,2014
911,481,France,EU,25,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,18,3,2019
912,481,France,EU,120,train,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,7,6,2019
913,637,France,EU,25,other,0.01214,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,10,6,2015
914,271,Italy,EU,46,other,0.14678,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,23,6,2014
915,1422,Portugal,EU,75,other,0.14678,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,11,1,2015
916,2811,Lebanon,AS,119,plane,0.13712,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,10,9,2013
917,9574,Ecuador,SA,288,plane,0.13712,Daven,Lannister,Westerlands,Maester,J,Faith of the Seven,18,10,2014
918,0,France,EU,105,other,0.075,Alyssa,Royce,Vale,Septon,E,Faith of the Seven,12,9,2016
919,220,France,EU,95,other,0.01214,Alyssa,Royce,Vale,Septon,E,Faith of the Seven,13,9,2017
920,877,Austria,EU,176,plane,0.14678,Alyssa,Royce,Vale,Septon,E,Faith of the Seven,10,4,2016
921,7911,Canada,,336,plane,0.13712,Alyssa,Royce,Vale,Septon,E,Faith of the Seven,3,10,2015
922,7125,United States,,537,plane,0.13712,Alyssa,Royce,Vale,Septon,E,Faith of the Seven,11,3,2017
923,0,France,EU,112,plane,0.16508,Eyron,Stark,North,Knight,E,Old Gods,18,7,2016
924,0,France,EU,110,plane,0.16508,Eyron,Stark,North,Knight,E,Old Gods,5,9,2016
925,0,France,EU,84,other,0.075,Eyron,Stark,North,Knight,E,Old Gods,8,11,2020
926,49,France,EU,37,other,0.20033,Eyron,Stark,North,Knight,E,Old Gods,14,5,2019
927,65,France,EU,12,other,0.20033,Eyron,Stark,North,Knight,E,Old Gods,6,7,2015
928,94,France,EU,10,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,24,9,2013
929,94,France,EU,7,other,0.20033,Eyron,Stark,North,Knight,E,Old Gods,20,1,2015
930,94,France,EU,10,other,0.20033,Eyron,Stark,North,Knight,E,Old Gods,27,11,2015
931,94,France,EU,15,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,5,3,2019
932,94,France,EU,14,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,7,3,2019
933,336,France,EU,9,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,3,6,2014
934,336,France,EU,9,car,0.20033,Eyron,Stark,North,Knight,E,Old Gods,26,9,2014
935,336,France,EU,109,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,5,10,2020
936,383,France,EU,18,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,12,6,2019
937,383,France,EU,18,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,12,6,2019
938,438,France,EU,28,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,8,9,2019
939,481,France,EU,14,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,6,1,2014
940,481,France,EU,13,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,16,1,2015
941,481,France,EU,33,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,26,1,2015
942,481,France,EU,37,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,7,7,2015
943,481,France,EU,75,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,10,1,2018
944,481,France,EU,9,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,17,9,2018
945,481,France,EU,15,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,12,3,2019
946,481,France,EU,13,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,14,11,2019
947,481,France,EU,13,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,6,2,2020
948,497,France,EU,15,plane,0.16508,Eyron,Stark,North,Knight,E,Old Gods,24,6,2019
949,548,France,EU,112,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,31,5,2015
950,604,France,EU,60,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,28,4,2016
951,637,France,EU,61,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,29,10,2014
952,652,France,EU,60,other,0.01214,Eyron,Stark,North,Knight,E,Old Gods,16,5,2016
953,854,France,EU,48,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,22,10,2018
954,210,Switzerland,EU,78,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,24,10,2016
955,477,Germany,EU,8652,other,0.14678,Eyron,Stark,North,Knight,E,Old Gods,5,1,2016
956,491,Germany,EU,80,train,0.01214,Eyron,Stark,North,Knight,E,Old Gods,19,2,2017
957,650,Germany,EU,155,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,13,9,2015
958,877,Austria,EU,120,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,3,9,2017
959,511,Spain,EU,132,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,11,4,2018
960,934,Spain,EU,144,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,30,9,2018
961,763,United Kingdom,EU,51,other,0.14678,Eyron,Stark,North,Knight,E,Old Gods,29,8,2016
962,928,United Kingdom,EU,48,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,5,11,2015
963,1009,United Kingdom,EU,82,other,0.14678,Eyron,Stark,North,Knight,E,Old Gods,11,7,2016
964,1377,United Kingdom,EU,122,plane,0.14678,Eyron,Stark,North,Knight,E,Old Gods,5,5,2019
965,5929,Canada,,156,plane,0.13712,Eyron,Stark,North,Knight,E,Old Gods,22,4,2018
966,6425,Canada,,175,plane,0.13712,Eyron,Stark,North,Knight,E,Old Gods,26,4,2014
967,8320,United States,,108,plane,0.13712,Eyron,Stark,North,Knight,E,Old Gods,8,12,2016
968,9445,United States,,180,plane,0.13712,Eyron,Stark,North,Knight,E,Old Gods,6,5,2016
969,9094,South Korea,AS,179,plane,0.13712,Eyron,Stark,North,Knight,E,Old Gods,17,4,2015
970,0,France,EU,81,other,0.075,Olenna,Tyrell,Reach,Knight,K,,24,1,2017
971,17,France,EU,35,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,1,10,2015
972,65,France,EU,10,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,18,5,2016
973,84,France,EU,14,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,9,5,2016
974,94,France,EU,11,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,18,2,2015
975,94,France,EU,11,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,19,5,2015
976,94,France,EU,11,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,23,6,2015
977,94,France,EU,12,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,8,7,2015
978,94,France,EU,10,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,25,1,2016
979,94,France,EU,10,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,26,1,2016
980,94,France,EU,8,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,28,1,2016
981,94,France,EU,10,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,26,4,2016
982,94,France,EU,12,other,0.20033,Olenna,Tyrell,Reach,Knight,K,,8,1,2018
983,336,France,EU,13,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,11,5,2017
984,361,France,EU,105,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,7,6,2015
985,390,France,EU,40,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,4,6,2015
986,481,France,EU,37,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,23,2,2015
987,481,France,EU,56,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,23,3,2015
988,481,France,EU,32,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,1,4,2015
989,481,France,EU,36,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,20,5,2015
990,481,France,EU,17,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,6,7,2015
991,481,France,EU,57,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,17,11,2015
992,481,France,EU,32,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,28,4,2016
993,481,France,EU,14,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,2,5,2016
994,481,France,EU,32,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,24,5,2016
995,481,France,EU,48,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,27,9,2016
996,481,France,EU,18,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,28,11,2016
997,481,France,EU,16,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,15,12,2016
998,481,France,EU,11,train,0.01214,Olenna,Tyrell,Reach,Knight,K,,9,1,2017
999,481,France,EU,100,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,1,2,2017
1000,481,France,EU,10,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,27,4,2017
1001,588,France,EU,28,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,19,3,2015
1002,588,France,EU,31,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,13,12,2015
1003,640,France,EU,108,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,3,7,2017
1004,652,France,EU,86,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,29,6,2015
1005,652,France,EU,57,other,0.01214,Olenna,Tyrell,Reach,Knight,K,,13,1,2016
1006,6337,United States,,80,other,0.13712,Olenna,Tyrell,Reach,Knight,K,,21,9,2015
1007,0,France,EU,748,plane,0.16508,Robett,Glover,North,Magister,G,Faith of the Seven,10,1,2017
1008,0,France,EU,672,plane,0.16508,Robett,Glover,North,Magister,G,Faith of the Seven,10,2,2017
1009,481,France,EU,73,train,0.01214,Robett,Glover,North,Magister,G,Faith of the Seven,5,10,2016
1010,0,France,EU,33,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,9,2,2017
1011,51,France,EU,4,other,0.20033,Jon,Florent,Reach,Maester,H,Faith of the Seven,21,11,2014
1012,78,France,EU,170,other,0.20033,Jon,Florent,Reach,Maester,H,Faith of the Seven,11,10,2019
1013,109,France,EU,117,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,30,8,2015
1014,383,France,EU,78,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,22,11,2016
1015,420,France,EU,53,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,18,11,2014
1016,420,France,EU,64,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,23,9,2015
1017,420,France,EU,104,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,25,4,2016
1018,470,France,EU,31,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,18,1,2016
1019,481,France,EU,26,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,9,2,2014
1020,481,France,EU,17,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,7,10,2014
1021,481,France,EU,15,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,6,9,2016
1022,481,France,EU,53,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,19,1,2017
1023,481,France,EU,54,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,27,3,2017
1024,481,France,EU,73,train,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,12,6,2017
1025,481,France,EU,27,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,3,10,2019
1026,854,France,EU,30,other,0.01214,Jon,Florent,Reach,Maester,H,Faith of the Seven,17,9,2017
1027,1141,Spain,EU,71,plane,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,20,5,2018
1028,611,Belgium,EU,28,plane,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,22,1,2018
1029,637,Belgium,EU,87,plane,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,26,9,2016
1030,1009,United Kingdom,EU,72,other,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,1,3,2017
1031,1262,Denmark,EU,97,other,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,1,2,2016
1032,2086,Finland,EU,76,other,0.14678,Jon,Florent,Reach,Maester,H,Faith of the Seven,14,1,2015
1033,6072,Canada,,319,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,13,3,2016
1034,6072,Canada,,397,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,1,7,2017
1035,6791,Canada,,330,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,8,7,2019
1036,6791,Canada,,345,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,10,7,2019
1037,7717,Canada,,157,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,2,11,2015
1038,7854,Canada,,348,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,11,2,2015
1039,9047,Brazil,SA,168,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,2,12,2017
1040,9047,Brazil,SA,149,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,8,12,2018
1041,9047,Brazil,SA,145,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,10,12,2019
1042,7972,China,AS,424,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,7,11,2018
1043,8322,China,AS,597,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,10,6,2016
1044,8322,China,AS,161,other,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,7,10,2016
1045,8932,China,AS,48,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,11,10,2016
1046,8932,China,AS,360,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,13,9,2018
1047,8932,China,AS,185,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,9,11,2019
1048,9329,China,AS,341,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,5,5,2017
1049,9607,Hong Kong,AS,133,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,2,7,2016
1050,9881,Japan,AS,384,plane,0.13712,Jon,Florent,Reach,Maester,H,Faith of the Seven,7,7,2018
1051,0,France,EU,1152,plane,0.16508,Humfrey,Bracken,Riverlands,Maester,B,,26,2,2017
1052,0,France,EU,825,other,0.075,Humfrey,Bracken,Riverlands,Maester,B,,11,6,2018
1053,229,France,EU,16,car,0.20033,Humfrey,Bracken,Riverlands,Maester,B,,7,6,2019
1054,9298,Brazil,SA,1512,other,0.13712,Humfrey,Bracken,Riverlands,Maester,B,,14,9,2017
1055,0,France,EU,60,other,0.075,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,28,6,2017
1056,383,France,EU,68,train,0.01214,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,8,11,2015
1057,481,France,EU,10,other,0.01214,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,2,10,2015
1058,769,Netherlands,EU,153,plane,0.14678,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,26,8,2018
1059,801,Netherlands,EU,81,plane,0.14678,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,30,1,2018
1060,7085,United States,,432,other,0.13712,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,6,2,2018
1061,7592,United States,,216,plane,0.13712,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,26,5,2017
1062,8320,United States,,224,plane,0.13712,Barbara,Bracken,Riverlands,Maester,B,Faith of the Seven,11,11,2017
1063,0,France,EU,5,other,0.075,Gormon,Tyrell,Reach,Magister,E,,9,3,2017
1064,481,France,EU,153,train,0.01214,Gormon,Tyrell,Reach,Magister,E,,27,8,2017
1065,637,France,EU,37,other,0.01214,Gormon,Tyrell,Reach,Magister,E,,17,9,2018
1066,269,Italy,EU,321,plane,0.14678,Gormon,Tyrell,Reach,Magister,E,,9,7,2017
1067,1393,Spain,EU,177,plane,0.14678,Gormon,Tyrell,Reach,Magister,E,,9,6,2018
1068,2512,Russia,EU,269,plane,0.14678,Gormon,Tyrell,Reach,Magister,E,,30,11,2016
1069,0,France,EU,5,other,0.075,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,9,3,2017
1070,17,France,EU,33,other,0.20033,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,1,10,2015
1071,109,France,EU,10,other,0.01214,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,2,12,2016
1072,336,France,EU,129,other,0.01214,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,24,6,2018
1073,481,France,EU,105,train,0.01214,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,18,10,2015
1074,404,Italy,EU,219,plane,0.14678,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,16,7,2016
1075,1264,Malta,EU,250,other,0.14678,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,19,3,2016
1076,5929,Canada,,370,other,0.13712,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,25,6,2017
1077,6425,Canada,,464,other,0.13712,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,23,7,2018
1078,6349,United States,,248,other,0.13712,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,13,11,2015
1079,7972,China,AS,284,other,0.13712,Medwick,Tyrell,Reach,Maester,D,Faith of the Seven,8,11,2017
1080,0,France,EU,5,other,0.075,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,9,3,2017
1081,17,France,EU,33,other,0.20033,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,1,10,2015
1082,44,France,EU,9,other,0.20033,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,7,5,2019
1083,212,France,EU,56,train,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,5,8,2016
1084,481,France,EU,27,other,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,27,9,2016
1085,481,France,EU,11,other,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,18,11,2016
1086,481,France,EU,47,train,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,9,10,2017
1087,481,France,EU,10,train,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,8,11,2017
1088,518,France,EU,10,other,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,16,12,2016
1089,588,France,EU,51,train,0.01214,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,20,6,2018
1090,404,Italy,EU,144,car,0.20033,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,16,6,2016
1091,601,Germany,EU,54,plane,0.14678,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,17,9,2019
1092,1244,Portugal,EU,25,other,0.14678,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,11,9,2015
1093,9578,United States,,120,plane,0.13712,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,3,12,2017
1094,8322,China,AS,115,plane,0.13712,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,21,6,2014
1095,9905,Japan,AS,120,plane,0.13712,Lyonel,Tyrell,Reach,Maester,I,Faith of the Seven,6,8,2017
1096,0,France,EU,5,other,0.075,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,9,3,2017
1097,17,France,EU,34,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,25,9,2014
1098,17,France,EU,34,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,1,10,2015
1099,29,France,EU,9,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,15,10,2014
1100,86,France,EU,9,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,19,9,2017
1101,94,France,EU,11,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,29,5,2015
1102,94,France,EU,11,car,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,1,4,2016
1103,94,France,EU,6,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,28,11,2017
1104,94,France,EU,11,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,23,4,2018
1105,94,France,EU,11,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,23,4,2018
1106,94,France,EU,10,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,14,12,2018
1107,94,France,EU,13,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,25,3,2019
1108,94,France,EU,15,other,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,27,3,2019
1109,94,France,EU,9,car,0.20033,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,26,9,2019
1110,109,France,EU,10,other,0.01214,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,9,10,2014
1111,109,France,EU,7,other,0.01214,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,17,11,2015
1112,156,France,EU,7,other,0.01214,Loras,Tyrell,Reach,Maester,J,Faith of the Seven,23,11,2016
